dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol,learning_rate,momentum,residual_l2,exception
1D-exponential-32p,32,32,0.1581301292549269,127174,9.999927542310017e-07,,seconds,5.512253284454346,5.408931542187929,megabytes,544.0,544.0,78.0,72.18518518518519,0.22605824,0.22605824,0.8203125,0.7680555555555556,success,sgd,0.001,1000000,1e-06,0.002,0.9,9.999927542310017e-07,
1D-exponential-32p,32,32,0.0170971130976536,103347,9.999974838038362e-07,,seconds,4.436729669570923,4.329730875790119,megabytes,544.0,544.0,78.0,73.23809523809524,0.225943552,0.225943552,0.81484375,0.7604166666666666,success,sgd,0.001,1000000,1e-06,0.002,0.9,9.999974838038362e-07,
1D-exponential-32p,32,32,0.0210983662903762,116065,9.999956209189945e-07,,seconds,4.999163627624512,4.829868156462908,megabytes,544.0,544.0,78.0,73.8695652173913,0.226308096,0.226308096,0.81640625,0.7449048913043478,success,sgd,0.001,1000000,1e-06,0.002,0.9,9.999956209189945e-07,
1D-exponential-32p,32,32,0.0412933583905978,121309,9.999913092264247e-07,,seconds,5.159459352493286,5.109362285584211,megabytes,544.0,544.0,78.0,73.96,0.226107392,0.226107392,0.8171875,0.7730937499999999,success,sgd,0.001,1000000,1e-06,0.002,0.9,9.999913092264247e-07,
1D-exponential-32p,32,32,0.0251116536599757,100597,9.999943785251315e-07,,seconds,4.401076793670654,4.219743262976408,megabytes,544.0,544.0,78.0,71.9047619047619,0.22638592,0.22638592,0.8140625,0.7452008928571426,success,sgd,0.001,1000000,1e-06,0.002,0.9,9.999943785251315e-07,
1D-exponential-32p,32,32,0.1232479132338908,1000000,0.6740465810662513,,seconds,41.856847286224365,41.78955228999257,megabytes,544.0,544.0,83.0,75.9948717948718,0.284749824,0.284749824,0.81640625,0.7779887820512817,success,sgd,0.001,1000000,1e-06,0.002,0.9,0.6740465810662513,
1D-exponential-32p,32,32,0.0222782817329568,1000000,0.209448368406509,,seconds,41.34640693664551,41.16225342452526,megabytes,544.0,544.0,80.0,76.42105263157895,0.284921856,0.284921856,0.815625,0.773503289473684,success,sgd,0.001,1000000,1e-06,0.002,0.9,0.209448368406509,
1D-exponential-32p,32,32,0.0027058564844472,8208,9.999903312606006e-07,,seconds,0.3995201587677002,0.3583289310336113,megabytes,544.0,544.0,69.0,34.5,0.22581248,0.22581248,0.7796875,0.6765625,success,sgd,0.001,1000000,1e-06,0.002,0.9,9.999903312606006e-07,
1D-exponential-32p,32,32,0.0027222434291929,68786,9.999859499199683e-07,,seconds,3.015785455703736,2.8643928915262222,megabytes,544.0,544.0,78.0,70.92857142857143,0.226115584,0.226115584,0.80078125,0.7216517857142858,success,sgd,0.001,1000000,1e-06,0.002,0.9,9.999859499199683e-07,
1D-exponential-32p,32,32,0.0099667374843192,1000000,0.6151806512962583,,seconds,41.681851625442505,41.65198933705688,megabytes,544.0,544.0,78.0,76.10880829015544,0.284872704,0.284872704,0.8125,0.7771130181347153,success,sgd,0.001,1000000,1e-06,0.002,0.9,0.6151806512962583,
